#X,C1_BASE1->TM_Torque(abs)
#Time(sec),Torque(N-m)_Real
3.415440E-01,0.138215
3.418650E-01,0.139694
3.421860E-01,0.138222
3.425070E-01,0.138225
3.428280E-01,0.138228
3.431490E-01,0.139706
3.434700E-01,0.138235
3.437910E-01,0.138238
3.441120E-01,0.138241
3.444330E-01,0.139036
3.447540E-01,2.143862
3.450750E-01,0.138251
3.453960E-01,0.139728
3.457170E-01,0.138258
3.460380E-01,0.138261
3.463590E-01,0.138265
3.466800E-01,0.138268
3.470010E-01,0.138272
3.473220E-01,0.138275
3.476430E-01,0.138278
3.479640E-01,0.138282
3.482850E-01,0.138285
3.486060E-01,0.137598
3.489270E-01,2.142318
3.492480E-01,0.138295
3.495690E-01,0.138298
3.498900E-01,0.139773
3.502110E-01,0.138305
3.505320E-01,0.138308
3.508530E-01,0.138312
3.511740E-01,0.138315
3.514950E-01,0.138318
3.518160E-01,0.138322
3.521370E-01,0.138325
3.524580E-01,0.139798
3.527790E-01,0.139801
3.531000E-01,0.139805
3.534210E-01,0.138339
3.537420E-01,0.138342
3.540630E-01,0.138346
3.543840E-01,0.139818
3.547050E-01,0.139821
3.550260E-01,0.138356
3.553470E-01,0.138359
3.556680E-01,0.138363
3.559890E-01,0.139834
3.563100E-01,0.139837
3.566310E-01,0.138373
3.569520E-01,0.139844
3.572730E-01,0.138380
3.575940E-01,0.138383
3.579150E-01,0.138387
3.582360E-01,0.139856
3.585570E-01,0.139860
3.588780E-01,0.138397
3.591990E-01,0.138400
3.595200E-01,0.138404
3.598410E-01,0.138407
3.601620E-01,0.139876
3.604830E-01,0.138414
3.608040E-01,0.139883
3.611250E-01,0.139886
3.614460E-01,0.138425
3.617670E-01,0.138428
3.620880E-01,0.138431
3.624090E-01,0.137746
3.627300E-01,2.137078
3.630510E-01,0.138442
3.633720E-01,0.139909
3.636930E-01,0.139912
3.640140E-01,0.138452
3.643350E-01,0.139919
3.646560E-01,0.138459
3.649770E-01,0.138462
3.652980E-01,0.138466
3.656190E-01,0.138469
3.659400E-01,0.138473
3.662610E-01,0.138477
3.665820E-01,0.139260
3.669030E-01,2.135462
3.672240E-01,0.138487
3.675450E-01,0.138491
3.678660E-01,0.138494
3.681870E-01,0.138498
3.685080E-01,0.138501
3.688290E-01,0.139283
3.691500E-01,2.134579
3.694710E-01,0.138512
3.697920E-01,0.138515
3.701130E-01,0.138519
3.704340E-01,0.138522
3.707550E-01,0.138526
3.710760E-01,0.138529
3.713970E-01,0.139992
3.717180E-01,0.138536
3.720390E-01,0.139998
3.723600E-01,0.140002
3.726810E-01,0.138547
3.730020E-01,0.138550
3.733230E-01,0.138554
3.736440E-01,0.138558
3.739650E-01,0.139337
3.742860E-01,2.132555
3.746070E-01,0.138568
3.749280E-01,0.138572
3.752490E-01,0.140032
3.755700E-01,0.138579
3.758910E-01,0.138582
3.762120E-01,0.140042
3.765330E-01,0.138589
3.768540E-01,0.138593
3.771750E-01,0.137908
3.774960E-01,2.131271
3.778170E-01,0.139378
3.781380E-01,2.131013
3.784590E-01,0.140066
3.787800E-01,0.138615
3.791010E-01,0.138618
3.794220E-01,0.138622
3.797430E-01,0.138625
3.800640E-01,0.138629
3.803850E-01,0.138632
3.807060E-01,0.138636
3.810270E-01,0.138640
3.813480E-01,0.138643
3.816690E-01,0.139419
3.819900E-01,2.129467
3.823110E-01,0.138654
3.826320E-01,0.137969
3.829530E-01,2.129076
3.832740E-01,0.138665
3.835950E-01,0.138668
3.839160E-01,0.138672
3.842370E-01,0.138675
3.845580E-01,0.140131
3.848790E-01,0.138683
3.852000E-01,0.137999
3.855210E-01,2.128039
3.858420E-01,0.140145
3.861630E-01,0.140148
3.864840E-01,0.138701
3.868050E-01,0.138017
3.871260E-01,2.127382
3.874470E-01,0.138712
3.877680E-01,0.138716
3.880890E-01,0.140169
3.884100E-01,0.138723
3.887310E-01,0.140175
3.890520E-01,0.138042
3.893730E-01,2.126457
3.896940E-01,0.140186
3.900150E-01,0.138741
3.903360E-01,0.138745
3.906570E-01,0.138748
3.909780E-01,0.138752
3.912990E-01,0.138756
3.916200E-01,0.138760
3.919410E-01,0.140210
3.922620E-01,0.138767
3.925830E-01,0.138771
3.929040E-01,0.138774
3.932250E-01,0.138778
3.935460E-01,0.138782
3.938670E-01,0.138785
3.941880E-01,0.140235
3.945090E-01,0.138793
3.948300E-01,0.140242
3.951510E-01,0.139565
3.954720E-01,2.123934
3.957930E-01,0.140252
3.961140E-01,0.140256
3.964350E-01,0.140259
3.967560E-01,0.138818
3.970770E-01,0.140266
3.973980E-01,0.138826
3.977190E-01,0.140273
3.980400E-01,0.138833
3.983610E-01,0.138837
3.986820E-01,0.140284
3.990030E-01,0.138845
3.993240E-01,0.140291
3.996450E-01,0.140294
3.999660E-01,0.138856
4.002870E-01,0.140301
4.006080E-01,0.138863
4.009290E-01,0.140308
4.012500E-01,0.139632
4.015710E-01,2.121377
4.018920E-01,0.140319
4.022130E-01,0.138882
4.025340E-01,0.140326
4.028550E-01,0.140330
4.031760E-01,0.138893
4.034970E-01,0.138897
4.038180E-01,0.138213
4.041390E-01,2.120286
4.044600E-01,0.140348
4.047810E-01,0.140351
4.051020E-01,0.140355
4.054230E-01,0.138919
4.057440E-01,0.138923
4.060650E-01,0.140365
4.063860E-01,0.138931
4.067070E-01,0.140373
4.070280E-01,0.138938
4.073490E-01,0.140380
4.076700E-01,0.140383
4.079910E-01,0.140387
4.083120E-01,0.140390
4.086330E-01,0.140394
4.089540E-01,0.138961
4.092750E-01,0.138965
4.095960E-01,0.140405
4.099170E-01,0.140408
4.102380E-01,0.138976
4.105590E-01,0.140415
4.108800E-01,0.138984
4.112010E-01,0.140423
4.115220E-01,0.138991
4.118430E-01,0.140430
4.121640E-01,0.140434
4.124850E-01,0.139003
4.128060E-01,0.139007
4.131270E-01,0.139010
4.134480E-01,0.139014
4.137690E-01,0.139018
4.140900E-01,0.140455
4.144110E-01,0.139026
4.147320E-01,0.139029
4.150530E-01,0.140466
4.153740E-01,0.139037
4.156950E-01,0.140473
4.160160E-01,0.140477
4.163370E-01,0.140481
4.166580E-01,0.139052
4.169790E-01,0.140488
4.173000E-01,0.139060
4.176210E-01,0.139064
4.179420E-01,0.140499
4.182630E-01,0.140503
4.185840E-01,0.140506
4.189050E-01,0.140510
4.192260E-01,0.139083
4.195470E-01,0.140517
4.198680E-01,0.140521
4.201890E-01,0.139095
4.205100E-01,0.140528
4.208310E-01,0.139102
4.211520E-01,0.139106
4.214730E-01,0.140539
4.217940E-01,0.140543
4.221150E-01,0.140546
4.224360E-01,0.140550
4.227570E-01,0.140554
4.230780E-01,0.139129
4.233990E-01,0.139133
4.237200E-01,0.140565
4.240410E-01,0.139141
4.243620E-01,0.139145
4.246830E-01,0.140576
4.250040E-01,0.139153
4.253250E-01,0.139157
4.256460E-01,0.140587
4.259670E-01,0.140591
4.262880E-01,0.140594
4.266090E-01,0.140598
4.269300E-01,0.139176
4.272510E-01,0.139180
4.275720E-01,0.140609
4.278930E-01,0.139188
4.282140E-01,0.139938
4.285350E-01,0.140620
4.288560E-01,2.109523
4.291770E-01,0.139204
4.294980E-01,0.140631
4.298190E-01,0.139211
4.301400E-01,0.140639
4.304610E-01,0.139220
4.307820E-01,0.140647
4.311030E-01,0.139227
4.314240E-01,0.139231
4.317450E-01,0.140658
4.320660E-01,0.140661
4.323870E-01,0.139243
4.327080E-01,0.140669
4.330290E-01,0.140672
4.333500E-01,0.139255
4.336710E-01,0.140680
4.339920E-01,0.140684
4.343130E-01,0.139267
4.346340E-01,0.140691
4.349550E-01,0.140695
4.352760E-01,0.139278
4.355970E-01,0.139282
4.359180E-01,0.139286
4.362390E-01,0.140710
4.365600E-01,0.140714
4.368810E-01,0.139298
4.372020E-01,0.139302
4.375230E-01,0.140725
4.378440E-01,0.139310
4.381650E-01,0.140733
4.384860E-01,0.138633
4.388070E-01,2.105041
4.391280E-01,0.139326
4.394490E-01,0.140070
4.397700E-01,2.104600
4.400910E-01,0.140755
4.404120E-01,0.140759
4.407330E-01,0.140763
4.410540E-01,0.139350
4.413750E-01,0.139354
4.416960E-01,0.140774
4.420170E-01,0.140778
4.423380E-01,0.139366
4.426590E-01,0.140108
4.429800E-01,2.103138
4.433010E-01,0.140793
4.436220E-01,0.139382
4.439430E-01,0.140801
4.442640E-01,0.140805
4.445850E-01,0.139394
4.449060E-01,0.140812
4.452270E-01,0.139402
4.455480E-01,0.139406
4.458690E-01,0.139410
4.461900E-01,0.139414
4.465110E-01,0.140831
4.468320E-01,0.140835
4.471530E-01,0.138742
4.474740E-01,2.101059
4.477950E-01,0.139434
4.481160E-01,0.140850
4.484370E-01,0.140854
4.487580E-01,0.139446
4.490790E-01,0.139450
4.494000E-01,0.139455
4.497210E-01,0.140869
4.500420E-01,0.140873
4.503630E-01,0.139467
4.506840E-01,0.140881
4.510050E-01,0.139475
4.513260E-01,0.140211
4.516470E-01,2.099124
4.519680E-01,0.139487
4.522890E-01,0.139491
4.526100E-01,0.140904
4.529310E-01,0.139499
4.532520E-01,0.139503
4.535730E-01,0.139507
4.538940E-01,0.140919
4.542150E-01,0.140246
4.545360E-01,0.140927
4.548570E-01,2.097617
4.551780E-01,0.139527
4.554990E-01,0.140938
4.558200E-01,0.140943
4.561410E-01,0.140946
4.564620E-01,0.140950
4.567830E-01,0.140954
4.571040E-01,0.139552
4.574250E-01,0.140962
4.577460E-01,0.139560
4.580670E-01,0.140970
4.583880E-01,0.140973
4.587090E-01,0.140977
4.590300E-01,0.140981
4.593510E-01,0.140985
4.596720E-01,0.139585
4.599930E-01,0.140993
4.603140E-01,0.139593
4.606350E-01,0.141001
4.609560E-01,0.139601
4.612770E-01,0.139605
4.615980E-01,0.139609
4.619190E-01,0.141016
4.622400E-01,0.139618
4.625610E-01,0.139622
4.628820E-01,0.141028
4.632030E-01,0.141032
4.635240E-01,0.141036
4.638450E-01,0.141040
4.641660E-01,0.139642
4.644870E-01,0.139647
4.648080E-01,0.141051
4.651290E-01,0.141055
4.654500E-01,0.141059
4.657710E-01,0.139663
4.660920E-01,0.141067
4.664130E-01,0.141071
4.667340E-01,0.141075
4.670550E-01,0.139679
4.673760E-01,0.139684
4.676970E-01,0.141086
4.680180E-01,0.139692
4.683390E-01,0.139696
4.686600E-01,0.139700
4.689810E-01,0.141103
4.693020E-01,0.141107
4.696230E-01,0.139713
4.699440E-01,0.139717
4.702650E-01,0.141118
4.705860E-01,0.141122
4.709070E-01,0.139729
4.712280E-01,0.141130
4.715490E-01,0.141134
4.718700E-01,0.139742
4.721910E-01,0.141142
4.725120E-01,0.141146
4.728330E-01,0.141150
4.731540E-01,0.139758
4.734750E-01,0.141158
4.737960E-01,0.139767
4.741170E-01,0.139771
4.744380E-01,0.141169
4.747590E-01,0.141173
4.750800E-01,0.140502
4.754010E-01,2.087811
4.757220E-01,0.139792
4.760430E-01,0.139796
4.763640E-01,0.141194
4.766850E-01,0.139805
4.770060E-01,0.141201
4.773270E-01,0.139813
4.776480E-01,0.141209
4.779690E-01,0.139821
4.782900E-01,0.139826
4.786110E-01,0.139830
4.789320E-01,0.141225
4.792530E-01,0.139838
4.795740E-01,0.139842
4.798950E-01,0.139847
4.802160E-01,0.141241
4.805370E-01,0.139855
4.808580E-01,0.139859
4.811790E-01,0.139863
4.815000E-01,0.141257
4.818210E-01,0.141261
4.821420E-01,0.141265
4.824630E-01,0.141269
4.827840E-01,0.139885
4.831050E-01,0.141277
4.834260E-01,0.139893
4.837470E-01,0.141285
4.840680E-01,0.139902
4.843890E-01,0.141293
4.847100E-01,0.139910
4.850310E-01,0.139914
4.853520E-01,0.139918
4.856730E-01,0.139923
4.859940E-01,0.141313
4.863150E-01,0.141317
4.866360E-01,0.141321
4.869570E-01,0.141325
4.872780E-01,0.141329
4.875990E-01,0.139948
4.879200E-01,0.139953
4.882410E-01,0.141342
4.885620E-01,0.139961
4.888830E-01,0.139965
4.892040E-01,0.141354
4.895250E-01,0.139974
4.898460E-01,0.141362
4.901670E-01,0.141366
4.904880E-01,0.139987
4.908090E-01,0.140699
4.911300E-01,2.080053
4.914510E-01,0.141382
4.917720E-01,0.141386
4.920930E-01,0.140008
4.924140E-01,0.140012
4.927350E-01,0.140016
4.930560E-01,0.141402
4.933770E-01,0.141406
4.936980E-01,0.141410
4.940190E-01,0.140033
4.943400E-01,0.141419
4.946610E-01,0.140042
4.949820E-01,0.141427
4.953030E-01,0.141431
4.956240E-01,0.141435
4.959450E-01,0.140059
4.962660E-01,0.140064
4.965870E-01,0.140068
4.969080E-01,0.141451
4.972290E-01,0.140077
4.975500E-01,0.140081
4.978710E-01,0.140085
4.981920E-01,0.140089
4.985130E-01,0.141471
4.988340E-01,0.141475
4.991550E-01,0.140102
4.994760E-01,0.141483
4.997970E-01,0.140111
5.001180E-01,0.141492
5.004390E-01,0.140119
5.007600E-01,0.139443
5.010810E-01,2.075049
5.014020E-01,0.141508
5.017230E-01,0.140137
5.020440E-01,0.140141
5.023650E-01,0.140146
5.026860E-01,0.141525
5.030070E-01,0.140154
5.033280E-01,0.141533
5.036490E-01,0.141537
5.039700E-01,0.140167
5.042910E-01,0.140171
5.046120E-01,0.140176
5.049330E-01,0.140180
5.052540E-01,0.139504
5.055750E-01,2.072752
5.058960E-01,0.140193
5.062170E-01,0.141570
5.065380E-01,0.140202
5.068590E-01,0.141578
5.071800E-01,0.141582
5.075010E-01,0.141586
5.078220E-01,0.140219
5.081430E-01,0.140224
5.084640E-01,0.141599
5.087850E-01,0.141603
5.091060E-01,0.141607
5.094270E-01,0.141611
5.097480E-01,0.140245
5.100690E-01,0.141619
5.103900E-01,0.141623
5.107110E-01,0.141628
5.110320E-01,0.140263
5.113530E-01,0.141636
5.116740E-01,0.141640
5.119950E-01,0.140276
5.123160E-01,0.141648
5.126370E-01,0.140979
5.129580E-01,2.068956
5.132790E-01,0.141660
5.136000E-01,0.140298
5.139210E-01,0.141669
5.142420E-01,0.141673
5.145630E-01,0.141677
5.148840E-01,0.140315
5.152050E-01,0.140320
5.155260E-01,0.140324
5.158470E-01,0.140329
5.161680E-01,0.141698
5.164890E-01,0.140337
5.168100E-01,0.140342
5.171310E-01,0.140346
5.174520E-01,0.141042
5.177730E-01,2.066461
5.180940E-01,0.141723
5.184150E-01,0.140364
5.187360E-01,0.140368
5.190570E-01,0.139693
5.193780E-01,2.065622
5.196990E-01,0.141071
5.200200E-01,2.065297
5.203410E-01,0.141753
5.206620E-01,0.141757
5.209830E-01,0.141761
5.213040E-01,0.139724
5.216250E-01,0.141769
5.219460E-01,2.064286
5.222670E-01,0.141777
5.225880E-01,0.141782
5.229090E-01,0.140425
5.232300E-01,0.141790
5.235510E-01,0.140434
5.238720E-01,0.140439
5.241930E-01,0.140443
5.245140E-01,0.141807
5.248350E-01,0.141811
5.251560E-01,0.140456
5.254770E-01,0.141819
5.257980E-01,0.141823
5.261190E-01,0.140469
5.264400E-01,0.140474
5.267610E-01,0.141836
5.270820E-01,0.140483
5.274030E-01,0.141845
5.277240E-01,0.141849
5.280450E-01,0.141853
5.283660E-01,0.141857
5.286870E-01,0.140505
5.290080E-01,0.141866
5.293290E-01,0.141870
5.296500E-01,0.141874
5.299710E-01,0.141206
5.302920E-01,2.059882
5.306130E-01,0.141887
5.309340E-01,0.140536
5.312550E-01,0.141895
5.315760E-01,0.140545
5.318970E-01,0.140550
5.322180E-01,0.141908
5.325390E-01,0.140558
5.328600E-01,0.141917
5.331810E-01,0.141921
5.335020E-01,0.140572
5.338230E-01,0.140577
5.341440E-01,0.141933
5.344650E-01,0.140586
5.347860E-01,0.141942
5.351070E-01,0.140594
5.354280E-01,0.140599
5.357490E-01,0.141954
5.360700E-01,0.140608
5.363910E-01,0.141963
5.367120E-01,0.141967
5.370330E-01,0.141971
5.373540E-01,0.140626
5.376750E-01,0.141980
5.379960E-01,0.141984
5.383170E-01,0.140639
5.386380E-01,0.141992
5.389590E-01,0.140648
5.392800E-01,0.140653
5.396010E-01,0.142006
5.399220E-01,0.142010
5.402430E-01,0.142014
5.405640E-01,0.142018
5.408850E-01,0.142023
5.412060E-01,0.142027
5.415270E-01,0.140684
5.418480E-01,0.140689
5.421690E-01,0.142040
5.424900E-01,0.140698
5.428110E-01,0.142048
5.431320E-01,0.142052
5.434530E-01,0.142057
5.437740E-01,0.140716
5.440950E-01,0.140720
5.444160E-01,0.140725
5.447370E-01,0.140729
5.450580E-01,0.142078
5.453790E-01,0.140738
5.457000E-01,0.142087
5.460210E-01,0.142091
5.463420E-01,0.142095
5.466630E-01,0.142100
5.469840E-01,0.140761
5.473050E-01,0.140765
5.476260E-01,0.140770
5.479470E-01,0.140774
5.482680E-01,0.140779
5.485890E-01,0.140783
5.489100E-01,0.142129
5.492310E-01,0.142134
5.495520E-01,0.142138
5.498730E-01,0.142142
5.501940E-01,0.142146
5.505150E-01,0.142151
5.508360E-01,0.142155
5.511570E-01,0.142159
5.514780E-01,0.142164
5.517990E-01,0.140829
5.521200E-01,0.142173
5.524410E-01,0.140838
5.527620E-01,0.140843
5.530830E-01,0.140847
5.534040E-01,0.142190
5.537250E-01,0.142194
5.540460E-01,0.140861
5.543670E-01,0.140865
5.546880E-01,0.140870
5.550090E-01,0.142211
5.553300E-01,0.140879
5.556510E-01,0.140883
5.559720E-01,0.140888
5.562930E-01,0.142228
5.566140E-01,0.140897
5.569350E-01,0.142237
5.572560E-01,0.140906
5.575770E-01,0.142246
5.578980E-01,0.142250
5.582190E-01,0.140920
5.585400E-01,0.140925
5.588610E-01,0.142263
5.591820E-01,0.142268
5.595030E-01,0.140938
5.598240E-01,0.140943
5.601450E-01,0.142280
5.604660E-01,0.140952
5.607870E-01,0.142289
5.611080E-01,0.140961
5.614290E-01,0.142298
5.617500E-01,0.142302
5.620710E-01,0.142306
5.623920E-01,0.142311
5.627130E-01,0.140984
5.630340E-01,0.142319
5.633550E-01,0.142324
5.636760E-01,0.142328
5.639970E-01,0.141002
5.643180E-01,0.142337
5.646390E-01,0.141011
5.649600E-01,0.142346
5.652810E-01,0.142350
5.656020E-01,0.140349
5.659230E-01,2.040507
5.662440E-01,0.141034
5.665650E-01,0.141039
5.668860E-01,0.141044
5.672070E-01,0.142376
5.675280E-01,0.142380
5.678490E-01,0.142385
5.681700E-01,0.142389
5.684910E-01,0.142393
5.688120E-01,0.142398
5.691330E-01,0.141076
5.694540E-01,0.142406
5.697750E-01,0.142411
5.700960E-01,0.142415
5.704170E-01,0.142419
5.707380E-01,0.142424
5.710590E-01,0.141103
5.713800E-01,0.141108
5.717010E-01,0.142437
5.720220E-01,0.141117
5.723430E-01,0.142446
5.726640E-01,0.141127
5.729850E-01,0.141131
5.733060E-01,0.142459
5.736270E-01,0.141140
5.739480E-01,0.142468
5.742690E-01,0.141150
5.745900E-01,0.142476
5.749110E-01,0.142481
5.752320E-01,0.142485
5.755530E-01,0.142489
5.758740E-01,0.141173
5.761950E-01,0.142498
5.765160E-01,0.142503
5.768370E-01,0.142507
5.771580E-01,0.142511
5.774790E-01,0.142516
5.778000E-01,0.141201
5.781210E-01,0.141205
5.784420E-01,0.141210
5.787630E-01,0.142534
5.790840E-01,0.142538
5.794050E-01,0.141224
5.797260E-01,0.141228
5.800470E-01,0.141233
5.803680E-01,0.142555
5.806890E-01,0.141242
5.810100E-01,0.141247
5.813310E-01,0.142569
5.816520E-01,0.141256
5.819730E-01,0.142577
5.822940E-01,0.141265
5.826150E-01,0.141270
5.829360E-01,0.141274
5.832570E-01,0.142595
5.835780E-01,0.142599
5.838990E-01,0.140613
5.842200E-01,2.030193
5.845410E-01,0.142613
5.848620E-01,0.142617
5.851830E-01,0.142622
5.855040E-01,0.142626
5.858250E-01,0.142630
5.861460E-01,0.142635
5.864670E-01,0.142639
5.867880E-01,0.141331
5.871090E-01,0.142648
5.874300E-01,0.141340
5.877510E-01,0.142657
5.880720E-01,0.142661
5.883930E-01,0.142666
5.887140E-01,0.142670
5.890350E-01,0.142674
5.893560E-01,0.142679
5.896770E-01,0.142015
5.899980E-01,2.026874
5.903190E-01,0.141382
5.906400E-01,0.141387
5.909610E-01,0.142701
5.912820E-01,0.141396
5.916030E-01,0.141401
5.919240E-01,0.142046
5.922450E-01,2.025589
5.925660E-01,0.142723
5.928870E-01,0.141419
5.932080E-01,0.142732
5.935290E-01,0.141429
5.938500E-01,0.142741
5.941710E-01,0.142745
5.944920E-01,0.142750
5.948130E-01,0.142754
5.951340E-01,0.142759
5.954550E-01,0.142763
5.957760E-01,0.141461
5.960970E-01,0.141466
5.964180E-01,0.141471
5.967390E-01,0.142781
5.970600E-01,0.141480
5.973810E-01,0.141485
5.977020E-01,0.141490
5.980230E-01,0.141494
5.983440E-01,0.142803
5.986650E-01,0.141504
5.989860E-01,0.141508
5.993070E-01,0.141513
5.996280E-01,0.141518
5.999490E-01,0.141522
6.002700E-01,0.142830
6.005910E-01,0.142834
6.009120E-01,0.141536
6.012330E-01,0.141541
6.015540E-01,0.141546
6.018750E-01,0.141551
6.021960E-01,0.142856
6.025170E-01,0.141560
6.028380E-01,0.142865
6.031590E-01,0.142870
6.034800E-01,0.141574
6.038010E-01,0.142879
6.041220E-01,0.141584
6.044430E-01,0.141588
6.047640E-01,0.142892
6.050850E-01,0.142897
6.054060E-01,0.142901
6.057270E-01,0.141607
6.060480E-01,0.142910
6.063690E-01,0.142915
6.066900E-01,0.141621
6.070110E-01,0.142924
6.073320E-01,0.141631
6.076530E-01,0.142932
6.079740E-01,0.141640
6.082950E-01,0.142941
6.086160E-01,0.141649
6.089370E-01,0.142283
6.092580E-01,2.015681
6.095790E-01,0.142292
6.099000E-01,2.015314
6.102210E-01,0.141674
6.105420E-01,0.141678
6.108630E-01,0.141683
6.111840E-01,0.142982
6.115050E-01,0.141692
6.118260E-01,0.142991
6.121470E-01,0.142995
6.124680E-01,0.141033
6.127890E-01,2.013606
6.131100E-01,0.141716
6.134310E-01,0.143013
6.137520E-01,0.141725
6.140730E-01,0.141057
6.143940E-01,2.012655
6.147150E-01,0.141739
6.150360E-01,0.143035
6.153570E-01,0.141076
6.156780E-01,2.011893
6.159990E-01,0.143049
6.163200E-01,0.143054
6.166410E-01,0.143058
6.169620E-01,0.143063
6.172830E-01,0.143067
6.176040E-01,0.141782
6.179250E-01,0.143076
6.182460E-01,0.141792
6.185670E-01,0.141797
6.188880E-01,0.142423
6.192090E-01,2.009803
6.195300E-01,0.143098
6.198510E-01,0.143103
6.201720E-01,0.141820
6.204930E-01,0.141825
6.208140E-01,0.141830
6.211350E-01,0.143121
6.214560E-01,0.141839
6.217770E-01,0.141844
6.220980E-01,0.141849
6.224190E-01,0.141853
6.227400E-01,0.141859
6.230610E-01,0.143148
6.233820E-01,0.143153
6.237030E-01,0.143157
6.240240E-01,0.143162
6.243450E-01,0.143166
6.246660E-01,0.143171
6.249870E-01,0.141892
6.253080E-01,0.143180
6.256290E-01,0.142518
6.259500E-01,2.005780
6.262710E-01,0.142527
6.265920E-01,2.005394
6.269130E-01,0.143202
6.272340E-01,0.141925
6.275550E-01,0.141258
6.278760E-01,2.004621
6.281970E-01,0.143220
6.285180E-01,0.143225
6.288390E-01,0.143229
6.291600E-01,0.143234
6.294810E-01,0.143239
6.298020E-01,0.141963
6.301230E-01,0.143248
6.304440E-01,0.141973
6.307650E-01,0.143257
6.310860E-01,0.142595
6.314070E-01,2.002503
6.317280E-01,0.143270
6.320490E-01,0.143275
6.323700E-01,0.142613
6.326910E-01,2.001726
6.330120E-01,0.142622
6.333330E-01,2.001338
6.336540E-01,0.142020
6.339750E-01,0.143302
6.342960E-01,0.142030
6.346170E-01,0.143311
6.349380E-01,0.142039
6.352590E-01,0.141373
6.355800E-01,1.999987
6.359010E-01,0.142664
6.362220E-01,1.999597
6.365430E-01,0.143338
6.368640E-01,0.142068
6.371850E-01,0.142073
6.375060E-01,0.143352
6.378270E-01,0.142083
6.381480E-01,0.143361
6.384690E-01,0.143365
6.387900E-01,0.143370
6.391110E-01,0.142102
6.394320E-01,0.142107
6.397530E-01,0.143383
6.400740E-01,0.142116
6.403950E-01,0.143392
6.407160E-01,0.143397
6.410370E-01,0.142130
6.413580E-01,0.142741
6.416790E-01,1.996272
6.420000E-01,0.143415
6.423210E-01,0.143420
6.426420E-01,0.142155
6.429630E-01,0.143429
6.432840E-01,0.142164
6.436050E-01,0.142169
6.439260E-01,0.143443
6.442470E-01,0.143447
6.445680E-01,0.143452
6.448890E-01,0.141517
6.452100E-01,1.994122
6.455310E-01,0.143465
6.458520E-01,0.143470
6.461730E-01,0.142207
6.464940E-01,0.143479
6.468150E-01,0.142217
6.471360E-01,0.143488
6.474570E-01,0.142227
6.477780E-01,0.143497
6.480990E-01,0.143501
6.484200E-01,0.142241
6.487410E-01,0.142246
6.490620E-01,0.142251
6.493830E-01,0.142256
6.497040E-01,0.143525
6.500250E-01,0.142265
6.503460E-01,0.142270
6.506670E-01,0.142275
6.509880E-01,0.142280
6.513090E-01,0.141614
6.516300E-01,1.990183
6.519510E-01,0.143556
6.522720E-01,0.143561
6.525930E-01,0.142304
6.529140E-01,0.143570
6.532350E-01,0.143574
6.535560E-01,0.142318
6.538770E-01,0.143584
6.541980E-01,0.142328
6.545190E-01,0.143593
6.548400E-01,0.143598
6.551610E-01,0.142343
6.554820E-01,0.143607
6.558030E-01,0.142352
6.561240E-01,0.143616
6.564450E-01,0.143620
